alpha,beta1,beta2,window,corr_min_completion,corr_knn_completion,corr_min_rmsd,corr_knn_rmsd,auc_min_success,auc_knn_success
0.1,0.9,0.3,48,0.888564415,0.7890919927658526,0.5317188786391931,0.48452070043558965,0.960269686,0.9211848448735036
0.1,0.9,0.3,72,0.8985733981301227,0.831189176,0.5377475883244079,0.5090095659672378,0.963583747,0.9394004651013375
0.1,0.9,0.3,96,0.9056956468795273,0.8565918628540599,0.5418818718740341,0.5236321022861207,0.9672317254947413,0.9497463902481568
0.1,0.9,0.3,120,0.909393028,0.8733735801979174,0.5438067006335141,0.5327868717479786,0.9681950562731756,0.9574495708775974
0.1,0.9,0.3,240,0.909393028,0.8733735801979174,0.5438067006335141,0.5327868717479786,0.9681950562731756,0.9574495708775974
0.1,0.9,0.3,480,0.909393028,0.8733735801979174,0.5438067006335141,0.5327868717479786,0.9681950562731756,0.9574495708775974
0.1,0.9,0.5,6,0.7219883492527556,0.6574573423757772,0.42814897535693197,0.3862228351576174,0.8973725921100209,0.922294258
0.1,0.9,0.5,12,0.8037616621415619,0.6138230035226756,0.47779783110283724,0.3570291080996135,0.925425825,0.8780759997210646
0.1,0.9,0.5,24,0.8539022498805013,0.6838097176844353,0.509635369,0.41434111662379625,0.9463414923154434,0.881573361
0.1,0.9,0.5,48,0.8886406633786703,0.7892819962944146,0.5317991612018501,0.48470417694893486,0.9603340402550609,0.9212377479808673
0.1,0.9,0.5,72,0.8986403390000153,0.8313489869786886,0.5378238975646937,0.5091813225352367,0.963641848,0.9394379236957283
0.1,0.9,0.5,96,0.9057549621744633,0.8567270946286835,0.5419550387077314,0.5237936828624777,0.967285307,0.9497780628006143
0.1,0.9,0.5,120,0.9094472638805577,0.8734892404445803,0.543877935,0.5329403336139892,0.9682460156320774,0.9574751861674061
0.1,0.9,0.5,240,0.9094472638805577,0.8734892404445803,0.543877935,0.5329403336139892,0.9682460156320774,0.9574751861674061
0.1,0.9,0.5,480,0.9094472638805577,0.8734892404445803,0.543877935,0.5329403336139892,0.9682460156320774,0.9574751861674061
0.1,0.9,0.7,6,0.7221272416001387,0.6576749097332313,0.4282807201225387,0.3864262768107662,0.897447781,0.9224356997461315
0.1,0.9,0.7,12,0.803873243,0.6140551790953004,0.4779024265096149,0.35723446376379475,0.9254987679648317,0.8782094403131503
0.1,0.9,0.7,24,0.853988389,0.6840394608976462,0.5097200474374451,0.41454250575183893,0.9464056058790526,0.8816509750414864
0.1,0.9,0.7,48,0.8887010890744823,0.7894641867607458,0.5318711778543049,0.48488446829224185,0.9603884652119956,0.9212793954285328
0.1,0.9,0.7,72,0.8986895738902516,0.8314952307760396,0.5378908889112457,0.5093467010293058,0.9636913458833789,0.9394696263838209
0.1,0.9,0.7,96,0.9057950211998298,0.8568446116772387,0.5420180363133877,0.5239465968992025,0.9673307662593957,0.9498034370053425
0.1,0.9,0.7,120,0.9094812542127846,0.8735841989856185,0.5439384791082768,0.5330835384349051,0.9682883109958966,0.9574961
0.1,0.9,0.7,240,0.9094812542127846,0.8735841989856185,0.5439384791082768,0.5330835384349051,0.9682883109958966,0.9574961
0.1,0.9,0.7,480,0.9094812542127846,0.8735841989856185,0.5439384791082768,0.5330835384349051,0.9682883109958966,0.9574961
0.1,0.9,0.9,6,0.7222642944425337,0.6578957080039476,0.42841226146032974,0.3866336766169609,0.8975157363765986,0.9225612598696465
0.1,0.9,0.9,12,0.8039780366361347,0.614293465,0.4780040111074793,0.3574458135328825,0.9255624746973674,0.8783240612011354
0.1,0.9,0.9,24,0.854063227,0.684271346,0.5097990838046604,0.4147468853048264,0.9464620649913544,0.8817155858430743
0.1,0.9,0.9,48,0.8887457337371485,0.7896385457243171,0.5319349409716402,0.4850615344201264,0.9604361849901275,0.9213169142941937
0.1,0.9,0.9,72,0.8987211586315247,0.8316279341881654,0.5379485815036966,0.5095056803568098,0.9637344247737101,0.9394984812543996
0.1,0.9,0.9,96,0.9058158924674761,0.8569444814985065,0.5420708898794555,0.5240908417024928,0.9673696261608173,0.9498256469683883
0.1,0.9,0.9,120,0.9094950761074143,0.8736585576771501,0.543988361,0.533216499,0.968325333,0.9575140762044627
0.1,0.9,0.9,240,0.9094950761074143,0.8736585576771501,0.543988361,0.533216499,0.968325333,0.9575140762044627
0.1,0.9,0.9,480,0.9094950761074143,0.8736585576771501,0.543988361,0.533216499,0.968325333,0.9575140762044627
0.2,0.1,0.1,6,0.7219847909845066,0.6574044106956732,0.42807836260834997,0.38607579111187995,0.897305284,0.9222026910157777
0.2,0.1,0.1,12,0.8037507021582826,0.6137952366644512,0.47772962648512124,0.35691326126128364,0.9253536648819742,0.877978104
0.2,0.1,0.1,24,0.8538760689694352,0.6838054834066786,0.5095706659201827,0.41424752421469313,0.9462611205767142,0.8814822606885524
0.2,0.1,0.1,48,0.8885950763764541,0.7892668270078962,0.5317195766146929,0.48459095358159465,0.9602585354213955,0.9211663566613888
0.2,0.1,0.1,72,0.8985863736877058,0.8313266218474676,0.5377378336252665,0.5090575111783441,0.9635702609016716,0.9393799728694905
0.2,0.1,0.1,96,0.9056940422790728,0.8566997627276121,0.5418636278272594,0.5236626976859068,0.9672165371346666,0.9497274198658808
0.2,0.1,0.1,120,0.90938192,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.2,0.1,0.1,240,0.90938192,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.2,0.1,0.1,480,0.90938192,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.2,0.1,0.3,6,0.7226239421982401,0.6584549603791943,0.4285919462145349,0.3868833667014902,0.8974923812594202,0.9225579750854241
0.2,0.1,0.3,12,0.804086539,0.6150373563955484,0.478028561,0.3578432480260956,0.9255214450302209,0.8782839205352235
0.2,0.1,0.3,24,0.8539171454562835,0.6849964275343132,0.5096973942835458,0.4151384719047896,0.9463972884437737,0.8816386495667431
0.2,0.1,0.3,48,0.8883354289721745,0.7899705098325771,0.5316758056352692,0.4851964399228664,0.9603649744844593,0.9212405656627463
0.2,0.1,0.3,72,0.8981985371180654,0.8317058064308559,0.5376251178114695,0.5094955307414029,0.9636641183370942,0.93943039
0.2,0.1,0.3,96,0.9052008236794087,0.856831517,0.5416953295762374,0.5239727291157458,0.9673010073197652,0.949766325
0.2,0.1,0.3,120,0.9088204642846611,0.8734031102710641,0.5435807157286707,0.5330211613868084,0.968257,0.9574601032820541
0.2,0.1,0.3,240,0.9088204642846611,0.8734031102710641,0.5435807157286707,0.5330211613868084,0.968257,0.9574601032820541
0.2,0.1,0.3,480,0.9088204642846611,0.8734031102710641,0.5435807157286707,0.5330211613868084,0.968257,0.9574601032820541
0.2,0.1,0.5,6,0.7231756221870823,0.6596274321468687,0.4290955542085307,0.38784346268083664,0.8976042748724316,0.9227532238650363
0.2,0.1,0.5,12,0.8040819564830317,0.6165217190755241,0.47817706761706447,0.35901358702537856,0.9256182557578803,0.8784464872186033
0.2,0.1,0.5,24,0.8533924057025514,0.6862688831359783,0.5095423166246413,0.4161495524470166,0.9464762136720195,0.8817245511945074
0.2,0.1,0.5,48,0.8872929814834324,0.7903516261306474,0.5312237380903222,0.4856705871024594,0.9604276114019503,0.9212846691646699
0.2,0.1,0.5,72,0.8969388413984529,0.8315359662517237,0.5370543593356465,0.509676653,0.9637189199894671,0.9394601336587742
0.2,0.1,0.5,96,0.9037630164818156,0.8562533298539879,0.5410290788265487,0.5239371903402658,0.9673508516601692,0.9497878267463767
0.2,0.1,0.5,120,0.9072684322439561,0.8725230054025249,0.5428561122910741,0.5328311043754455,0.9683031075927155,0.9574765874744369
0.2,0.1,0.5,240,0.9072684322439561,0.8725230054025249,0.5428561122910741,0.5328311043754455,0.9683031075927155,0.9574765874744369
0.2,0.1,0.5,480,0.9072684322439561,0.8725230054025249,0.5428561122910741,0.5328311043754455,0.9683031075927155,0.9574765874744369
0.2,0.1,0.7,6,0.7236389304583022,0.660910311,0.429586193,0.38894515420472997,0.8976808947245944,0.9228793565656178
0.2,0.1,0.7,12,0.8037508239653388,0.6182291189170503,0.4781799943642222,0.3604075174575728,0.9256830323054612,0.8785582904247095
0.2,0.1,0.7,24,0.8523347917245954,0.6876067998385232,0.5091207678786118,0.41726547074042963,0.9465291921184709,0.8817838279886882
0.2,0.1,0.7,48,0.8855246672390031,0.7904253426661307,0.5303919986350077,0.48601557765433645,0.96046947,0.9213157992756962
0.2,0.1,0.7,72,0.894876301,0.8308580862006335,0.5360606822035185,0.5096163906269321,0.9637558210746091,0.939480535
0.2,0.1,0.7,96,0.901460343,0.8550280152073777,0.5399057015603108,0.5235829357101783,0.9673838953840224,0.9498021713086695
0.2,0.1,0.7,120,0.9048129343067733,0.8708981939977742,0.5416540258385011,0.5322700708611818,0.9683339363473913,0.957488235
0.2,0.1,0.7,240,0.9048129343067733,0.8708981939977742,0.5416540258385011,0.5322700708611818,0.9683339363473913,0.957488235
0.2,0.1,0.7,480,0.9048129343067733,0.8708981939977742,0.5416540258385011,0.5322700708611818,0.9683339363473913,0.957488235
0.2,0.1,0.9,6,0.7240146668997751,0.6622902945128638,0.43006122450826917,0.3901750885057872,0.8977367661920124,0.9229719181687324
0.2,0.1,0.9,12,0.8031142161037419,0.6201362601166135,0.47804546648368507,0.36200407824933173,0.9257321232549887,0.8786443879341017
0.2,0.1,0.9,24,0.8507903852997772,0.6889932308229083,0.5084547204415547,0.41846892055916596,0.9465713820075674,0.881829182
0.2,0.1,0.9,48,0.8831070268241049,0.7902162995139277,0.5292195467460534,0.4862378839171527,0.9605028751505351,0.9213388379687064
0.2,0.1,0.9,72,0.8921024254240694,0.8297291410376604,0.5346911512043422,0.5093381877624363,0.9637852334544366,0.9394950457920017
0.2,0.1,0.9,96,0.8983974415445481,0.8532390959302283,0.5383792945126337,0.5229473897473066,0.9674108667774093,0.9498133516292803
0.2,0.1,0.9,120,0.9015675593271963,0.8686326947029656,0.5400332122059323,0.5313860080564778,0.9683595365693822,0.9574980892500585
0.2,0.1,0.9,240,0.9015675593271963,0.8686326947029656,0.5400332122059323,0.5313860080564778,0.9683595365693822,0.9574980892500585
0.2,0.1,0.9,480,0.9015675593271963,0.8686326947029656,0.5400332122059323,0.5313860080564778,0.9683595365693822,0.9574980892500585
0.2,0.3,0.1,6,0.7217527118438472,0.6570829908615876,0.42790551011666056,0.3858419663520245,0.8971955301861727,0.922002862
0.2,0.3,0.1,12,0.8035618949531707,0.6134376325483429,0.4775962460237647,0.35665885394992247,0.9252545939816847,0.8777928904974086
0.2,0.3,0.1,24,0.8537332112879905,0.6834291491861493,0.5094642846457694,0.4139794727212039,0.9461812460759638,0.8813801912925736
0.2,0.3,0.1,48,0.8885013650172424,0.7889595958072386,0.5316403396748257,0.48436026137375476,0.9601950547061224,0.9211178081532926
0.2,0.3,0.1,72,0.8985141225421437,0.8310741008896984,0.537669735,0.5088531589039517,0.9635147058584219,0.9393500180482319
0.2,0.3,0.1,96,0.9056394356938935,0.856491233,0.5418044904203694,0.5234799122127544,0.9671661051493785,0.9497043209016005
0.2,0.3,0.1,120,0.9093389191769408,0.8732846658180256,0.5437295913658964,0.5326384139511611,0.968131892,0.9574129711488061
0.2,0.3,0.1,240,0.9093389191769408,0.8732846658180256,0.5437295913658964,0.5326384139511611,0.968131892,0.9574129711488061
0.2,0.3,0.1,480,0.9093389191769408,0.8732846658180256,0.5437295913658964,0.5326384139511611,0.968131892,0.9574129711488061
0.2,0.3,0.3,6,0.7219847909845067,0.6574044106956732,0.42807836260834997,0.38607579111187995,0.897305284,0.9222026910157777
0.2,0.3,0.3,12,0.8037507021582826,0.6137952366644512,0.47772962648512124,0.35691326126128364,0.9253536648819742,0.877978104
0.2,0.3,0.3,24,0.8538760689694354,0.6838054834066786,0.5095706659201827,0.41424752421469313,0.9462611205767142,0.8814822606885524
0.2,0.3,0.3,48,0.8885950763764541,0.7892668270078962,0.5317195766146929,0.48459095358159465,0.9602585354213955,0.9211663566613888
0.2,0.3,0.3,72,0.8985863736877058,0.8313266218474676,0.5377378336252665,0.5090575111783441,0.9635702609016716,0.9393799728694905
0.2,0.3,0.3,96,0.9056940422790728,0.8566997627276121,0.5418636278272594,0.5236626976859068,0.9672165371346666,0.9497274198658808
0.2,0.3,0.3,120,0.9093819201006151,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.2,0.3,0.3,240,0.9093819201006151,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.2,0.3,0.3,480,0.9093819201006151,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.2,0.3,0.5,6,0.7222074324273564,0.6577404253866888,0.4282504684005532,0.3863274779306114,0.8973842847364275,0.9223521939013553
0.2,0.3,0.5,12,0.8039009948234339,0.6141813748281105,0.4778461350074438,0.35719571798724803,0.9254232781989837,0.8781117104486215
0.2,0.3,0.5,24,0.8539540289012588,0.6841924811876138,0.5096448488296589,0.4145303265272683,0.9463186193684259,0.8815500809352752
0.2,0.3,0.5,48,0.8885980349786731,0.7895377072364446,0.5317516032066811,0.4848073124655963,0.9603026841267717,0.9211978333322184
0.2,0.3,0.5,72,0.8985570770011745,0.8315157264708473,0.5377527154358355,0.5092326223626936,0.9636088495823776,0.9394013541025721
0.2,0.3,0.5,96,0.9056382158424451,0.8568253327843389,0.5418646899483006,0.5238055433706265,0.9672516150138868,0.9497439793973512
0.2,0.3,0.5,120,0.9093088170278745,0.8735352961252725,0.543775728,0.5329235354143254,0.9682113747195653,0.9574428656987946
0.2,0.3,0.5,240,0.9093088170278745,0.8735352961252725,0.543775728,0.5329235354143254,0.9682113747195653,0.9574428656987946
0.2,0.3,0.5,480,0.9093088170278745,0.8735352961252725,0.543775728,0.5329235354143254,0.9682113747195653,0.9574428656987946
0.2,0.3,0.7,6,0.7224205157272844,0.6580907231310538,0.4284217034250413,0.3865967689646236,0.8974438779547764,0.9224675531123995
0.2,0.3,0.7,12,0.8040128712257022,0.6145955901888996,0.4779457656624697,0.3575058584564761,0.9254772360535748,0.8782096361947782
0.2,0.3,0.7,24,0.8539675095623035,0.6845896398215027,0.5096870001353664,0.4148274625860226,0.9463619092082025,0.8815992020204377
0.2,0.3,0.7,48,0.8885110879620826,0.7897722216597056,0.5317368193089893,0.485009175,0.9603371894289257,0.9212213391275723
0.2,0.3,0.7,72,0.8984273038801991,0.8316418711927995,0.537714899,0.5093785602301123,0.9636393769807023,0.9394169191580852
0.2,0.3,0.7,96,0.905473229,0.8568688217830384,0.5418083,0.5239087278213854,0.9672789178992593,0.9497558076341158
0.2,0.3,0.7,120,0.9091210242470852,0.8735162569104848,0.5437079175977317,0.5329954692055837,0.9682366735852059,0.9574520269318556
0.2,0.3,0.7,240,0.9091210242470852,0.8735162569104848,0.5437079175977317,0.5329954692055837,0.9682366735852059,0.9574520269318556
0.2,0.3,0.7,480,0.9091210242470852,0.8735162569104848,0.5437079175977317,0.5329954692055837,0.9682366735852059,0.9574520269318556
0.2,0.3,0.9,6,0.7226239421982401,0.6584549603791943,0.4285919462145349,0.3868833667014902,0.8974923812594202,0.9225579750854241
0.2,0.3,0.9,12,0.804086539,0.6150373563955484,0.47802856101433305,0.3578432480260956,0.9255214450302209,0.8782839205352235
0.2,0.3,0.9,24,0.8539171454562835,0.6849964275343132,0.5096973942835458,0.4151384719047896,0.9463972884437737,0.8816386495667431
0.2,0.3,0.9,48,0.8883354289721745,0.7899705098325771,0.5316758056352692,0.4851964399228664,0.9603649744844593,0.9212405656627463
0.2,0.3,0.9,72,0.8981985371180654,0.8317058064308559,0.5376251178114695,0.5094955307414029,0.9636641183370942,0.93943039
0.2,0.3,0.9,96,0.9052008236794087,0.856831517,0.5416953295762374,0.5239727291157458,0.9673010073197652,0.949766325
0.2,0.3,0.9,120,0.9088204642846612,0.87340311,0.5435807157286707,0.5330211613868084,0.968257,0.9574601032820541
0.2,0.3,0.9,240,0.9088204642846612,0.87340311,0.5435807157286707,0.5330211613868084,0.968257,0.9574601032820541
0.2,0.3,0.9,480,0.9088204642846612,0.87340311,0.5435807157286707,0.5330211613868084,0.968257,0.9574601032820541
0.2,0.5,0.1,6,0.7217051756076828,0.6570204833970047,0.4278708610895036,0.38579736466954717,0.8971692820480275,0.9219562869956359
0.2,0.5,0.1,12,0.8035195109358189,0.6133695709701641,0.47756754926609224,0.35661136561376705,0.9252297320827527,0.8777473103493667
0.2,0.5,0.1,24,0.8536968307313132,0.6833552039735213,0.5094391376420624,0.41392766599610537,0.9461606634372115,0.881352436
0.2,0.5,0.1,48,0.8884716829520934,0.7888937997908727,0.531618805,0.4843124217793011,0.9601781486148486,0.921104488
0.2,0.5,0.1,72,0.8984874221628791,0.8310159678730837,0.5376496993365203,0.5088087834955319,0.9634999846006906,0.9393416403416828
0.2,0.5,0.1,96,0.9056151845435901,0.8564395245882239,0.5417856570211288,0.5234385523090279,0.9671525290457799,0.9496976759940677
0.2,0.5,0.1,120,0.9093162991121041,0.8732381798164018,0.5437115050281254,0.5325994559058234,0.9681196569142327,0.9574078179552094
0.2,0.5,0.1,240,0.9093162991121041,0.8732381798164018,0.5437115050281254,0.5325994559058234,0.9681196569142327,0.9574078179552094
0.2,0.5,0.1,480,0.9093162991121041,0.8732381798164018,0.5437115050281254,0.5325994559058234,0.9681196569142327,0.9574078179552094
0.2,0.5,0.3,6,0.7218466674175292,0.657209789,0.4279747326818192,0.38593333799594354,0.897244365,0.9220902248257001
0.2,0.5,0.3,12,0.8036420412568539,0.6135772238396514,0.4776516204270689,0.35675723,0.9252986372123382,0.8778765470203602
0.2,0.5,0.3,24,0.8537981597145684,0.6835783723788266,0.5095107070738875,0.41408489842128327,0.9462164294299069,0.8814269919338358
0.2,0.5,0.3,48,0.8885497793324137,0.7890868429426856,0.5316777175797387,0.4844542451560644,0.9602233520674524,0.9211397468956228
0.2,0.5,0.3,72,0.8985552597203256,0.8311827358971704,0.5377033843967796,0.5089384072201264,0.9635393266722732,0.939363609
0.2,0.5,0.3,96,0.9056745916554543,0.8565846388107522,0.5418351437331148,0.5235578284768403,0.9671883753836945,0.9497144766106187
0.2,0.5,0.3,120,0.909370121,0.8733659056936747,0.5437583877364098,0.5327106190921472,0.9681528965197139,0.9574207612104715
0.2,0.5,0.3,240,0.909370121,0.8733659056936747,0.5437583877364098,0.5327106190921472,0.9681528965197139,0.9574207612104715
0.2,0.5,0.3,480,0.909370121,0.8733659056936747,0.5437583877364098,0.5327106190921472,0.9681528965197139,0.9574207612104715
0.2,0.5,0.5,6,0.7219847909845066,0.6574044106956732,0.42807836260834997,0.38607579111187995,0.897305284,0.9222026910157777
0.2,0.5,0.5,12,0.8037507021582826,0.6137952366644512,0.47772962648512124,0.35691326126128364,0.9253536648819742,0.877978104
0.2,0.5,0.5,24,0.8538760689694354,0.6838054834066786,0.5095706659201827,0.41424752421469313,0.9462611205767142,0.8814822606885524
0.2,0.5,0.5,48,0.8885950763764541,0.7892668270078962,0.5317195766146929,0.48459095358159465,0.9602585354213955,0.9211663566613888
0.2,0.5,0.5,72,0.8985863736877058,0.8313266218474676,0.5377378336252665,0.5090575111783441,0.9635702609016716,0.9393799728694905
0.2,0.5,0.5,96,0.9056940422790728,0.8566997627276121,0.5418636278272594,0.5236626976859068,0.9672165371346666,0.9497274198658808
0.2,0.5,0.5,120,0.9093819201006151,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.2,0.5,0.5,240,0.9093819201006151,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.2,0.5,0.5,480,0.9093819201006151,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.2,0.5,0.7,6,0.722119517,0.6576042873557815,0.42818172368157253,0.3862246753549925,0.8973565298165289,0.9222968347397335
0.2,0.5,0.7,12,0.8038454956882477,0.6140235231295988,0.47780155770384797,0.35707939120044596,0.9253982806896939,0.8780637947888617
0.2,0.5,0.7,24,0.8539306107808197,0.6840364339352777,0.5096190312394012,0.41441546119190387,0.9462975394916953,0.8815259121559498
0.2,0.5,0.7,48,0.8886076955512197,0.789433722,0.5317444363406625,0.48472250079328727,0.960286712,0.921186065
0.2,0.5,0.7,72,0.8985809222420307,0.8314476720772865,0.5377531204987975,0.5091660856221795,0.9635946406304425,0.9393937599225346
0.2,0.5,0.7,96,0.9056737276496833,0.856785013,0.5418711998851906,0.5237531846005904,0.9672384909448144,0.9497382234910532
0.2,0.5,0.7,120,0.9093519118588804,0.8735161599200575,0.5437859985999114,0.5328816507554053,0.9681995012793483,0.9574385261673446
0.2,0.5,0.7,240,0.9093519118588804,0.8735161599200575,0.5437859985999114,0.5328816507554053,0.9681995012793483,0.9574385261673446
0.2,0.5,0.7,480,0.9093519118588804,0.8735161599200575,0.5437859985999114,0.5328816507554053,0.9681995012793483,0.9574385261673446
0.2,0.5,0.9,6,0.7222508172113556,0.6578093528372828,0.42828478899401146,0.3863799367580407,0.8973969869066092,0.9223765736301262
0.2,0.5,0.9,12,0.8039264383184863,0.6142619875842859,0.4778674106996984,0.35725554431184997,0.9254353173851937,0.8781334683771413
0.2,0.5,0.9,24,0.8539618661416163,0.6842711166650712,0.509655834,0.4145886211689629,0.9463278710083922,0.8815616228835067
0.2,0.5,0.9,48,0.8885878047344943,0.7895875171206067,0.5317523752460638,0.48484884874356216,0.9603100221539109,0.9212031824074431
0.2,0.5,0.9,72,0.898539119,0.8315459723530797,0.5377493475224856,0.509264139,0.9636155246255453,0.9394046690224296
0.2,0.5,0.9,96,0.9056139022061973,0.8568405616442611,0.541857984,0.5238293406809443,0.9672575668018131,0.9497464053159743
0.2,0.5,0.9,120,0.9092803792936639,0.8735391064406968,0.543766968,0.5329416582535547,0.9682166936591552,0.9574447491759864
0.2,0.5,0.9,240,0.9092803792936639,0.8735391064406968,0.543766968,0.5329416582535547,0.9682166936591552,0.9574447491759864
0.2,0.5,0.9,480,0.9092803792936639,0.8735391064406968,0.543766968,0.5329416582535547,0.9682166936591552,0.9574447491759864
0.2,0.7,0.1,6,0.7216846893940992,0.6569938771560077,0.42785600415954933,0.3857784714623504,0.8971562182502251,0.9219345742705685
0.2,0.7,0.1,12,0.803500875,0.6133407565841017,0.477555045,0.3565913611131028,0.9252173312689218,0.8777263510151763
0.2,0.7,0.1,24,0.8536804416255215,0.6833236504322886,0.5094279652990253,0.4139056490057018,0.9461502967787478,0.8813385137092731
0.2,0.7,0.1,48,0.8884578438982246,0.7888651588523616,0.5316089946641124,0.48429174682189013,0.9601702380106432,0.9210974816674385
0.2,0.7,0.1,72,0.8984747265829087,0.8309902750686415,0.5376404568324165,0.5087894084801972,0.9634926917770039,0.9393371501320575
0.2,0.7,0.1,96,0.9056034278457333,0.8564163415590017,0.5417768692559329,0.5234203365821906,0.9671459594773348,0.9496949788547291
0.2,0.7,0.1,120,0.909305171,0.8732170588875933,0.5437030003033272,0.5325821766901484,0.9681138407366645,0.9574055125791265
0.2,0.7,0.1,240,0.909305171,0.8732170588875933,0.5437030003033272,0.5325821766901484,0.9681138407366645,0.9574055125791265
0.2,0.7,0.1,480,0.909305171,0.8732170588875933,0.5437030003033272,0.5325821766901484,0.9681138407366645,0.9574055125791265
0.2,0.7,0.3,6,0.7217864386762369,0.6571280034899205,0.4279302442825044,0.38587426762195726,0.8972134307534037,0.9220358902756707
0.2,0.7,0.3,12,0.8035912261651694,0.6134869564884252,0.4776163318021032,0.35669346859385864,0.9252711685809727,0.877824247
0.2,0.7,0.3,24,0.8537576027541869,0.68348224,0.5094814566504885,0.41401684810896444,0.9461945660266642,0.881398303
0.2,0.7,0.3,48,0.8885203311234188,0.7890057067458345,0.5316545598021313,0.48439408704217624,0.9602058733991123,0.9211255379436878
0.2,0.7,0.3,72,0.8985306904909801,0.8311140670672826,0.5376827351674862,0.5088841411071116,0.9635240027018406,0.939355292
0.2,0.7,0.3,96,0.9056540329816295,0.8565261241088153,0.5418165109806585,0.5235084747164679,0.9671746033984681,0.9497080125168964
0.2,0.7,0.3,120,0.90935221,0.8733154747719404,0.5437410041810936,0.532665075,0.9681396971115537,0.957416015
0.2,0.7,0.3,240,0.90935221,0.8733154747719404,0.5437410041810936,0.532665075,0.9681396971115537,0.957416015
0.2,0.7,0.3,480,0.90935221,0.8733154747719404,0.5437410041810936,0.532665075,0.9681396971115537,0.957416015
0.2,0.7,0.5,6,0.7218864763446271,0.6572648551910458,0.42800436708588013,0.3859733797109999,0.8972634559076182,0.9221240370082475
0.2,0.7,0.5,12,0.8036745026572536,0.6136384596778586,0.4776745273053455,0.35680077610769756,0.925315347,0.8779077675382918
0.2,0.7,0.5,24,0.8538228075246679,0.6836428633645283,0.5095290224495064,0.4141308160695419,0.9462302466185859,0.8814442144492777
0.2,0.7,0.5,48,0.888566064,0.7891396012283557,0.531691416,0.4844938288167141,0.9602340502179019,0.9211482150090773
0.2,0.7,0.5,72,0.8985678908589663,0.8312261797917029,0.537715187,0.5089735111404454,0.9635486988547797,0.9393689884305079
0.2,0.7,0.5,96,0.9056842190025252,0.8566205875356341,0.5418454218386579,0.5235892606336463,0.9671971448534997,0.9497184846500829
0.2,0.7,0.5,120,0.9093777718785392,0.8733959410076135,0.5437677224609924,0.5327392345820448,0.9681611988871754,0.9574239555877887
0.2,0.7,0.5,240,0.9093777718785392,0.8733959410076135,0.5437677224609924,0.5327392345820448,0.9681611988871754,0.9574239555877887
0.2,0.7,0.5,480,0.9093777718785392,0.8733959410076135,0.5437677224609924,0.5327392345820448,0.9681611988871754,0.9574239555877887
0.2,0.7,0.7,6,0.7219847909845066,0.6574044106956732,0.42807836260834997,0.38607579111187995,0.897305284,0.9222026910157777
0.2,0.7,0.7,12,0.8037507021582826,0.6137952366644512,0.47772962648512124,0.35691326126128364,0.9253536648819742,0.877978104
0.2,0.7,0.7,24,0.8538760689694354,0.6838054834066786,0.5095706659201827,0.41424752421469313,0.9462611205767142,0.8814822606885524
0.2,0.7,0.7,48,0.8885950763764541,0.7892668270078963,0.5317195766146929,0.48459095358159465,0.9602585354213955,0.9211663566613888
0.2,0.7,0.7,72,0.8985863736877058,0.8313266218474676,0.5377378336252665,0.5090575111783441,0.9635702609016716,0.9393799728694905
0.2,0.7,0.7,96,0.9056940422790728,0.8566997627276121,0.5418636278272594,0.5236626976859068,0.9672165371346666,0.9497274198658808
0.2,0.7,0.7,120,0.9093819201006151,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.2,0.7,0.7,240,0.9093819201006151,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.2,0.7,0.7,480,0.9093819201006151,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.2,0.7,0.9,6,0.7220813719010556,0.6575466473027897,0.4281522209549308,0.38618148381059636,0.8973429085094777,0.922271762
0.2,0.7,0.9,12,0.803819826,0.6139572554987551,0.4777816261247376,0.3570308992367808,0.9253857442655051,0.878041449
0.2,0.7,0.9,24,0.8539174076510923,0.6839700624648117,0.5096063940285518,0.41436694227248083,0.9462878358172029,0.8815144304789886
0.2,0.7,0.9,48,0.8886074156226195,0.789387374,0.5317390640581642,0.48468544490294757,0.9602796002303087,0.9211805656133238
0.2,0.7,0.9,72,0.8985861995413676,0.8314154122042248,0.537750703,0.509136139,0.9635885833677935,0.9393899929681511
0.2,0.7,0.9,96,0.9056835758443713,0.8567636951336522,0.5418711637159448,0.5237287962745315,0.9672330966661371,0.9497356318264372
0.2,0.7,0.9,120,0.9093647364790094,0.8735032410407632,0.5437874304499685,0.5328613919365796,0.9681945138317443,0.9574365974867003
